Descriptores,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018<R>,2019<R>
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Nayarit<C1>,1.471842763989,1.513997908669,1.535044181455,1.564923066879,1.593200447031,1.623712168878,1.647465341497,1.675154305649,1.695925453539,1.718942909996,1.75600363865,1.791279036772,1.872767186907,2.009964164553,1.916643282841,1.706286725913,1.764539421686,1.741610131376,1.707074325714,1.836634232345,1.917051473498,1.883830100645,1.825363680203,1.422002369759,1.589849868061,1.618676071006,1.514484562262,1.579993810458,1.697961140515,1.548652598205,1.556006207254,1.806289579963,1.671517730186,1.539437521676,1.35513827337,1.327077619003,1.461906971471,1.447258208007,1.397467216325,1.444224221415
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Nuevo León<C1>,1.494202320535,1.493164285142,1.516342142717,1.526968909061,1.539975515702,1.545825331343,1.571939345364,1.586345616472,1.632181748355,1.671711094184,1.642388370346,1.644126983685,1.645568057589,1.426972755997,1.726571517675,1.873759383355,1.850456936114,1.768366730944,1.977785582896,1.662788769991,1.531937555687,1.685462332848,1.79191505234,1.735160642301,1.619515592345,1.560512245805,1.459110365412,1.546626863336,1.416066839807,1.514416347553,1.582954809061,1.445648618855,1.382282690935,1.340291376708,1.292050997592,1.174336379956,1.091223288917,1.049814961217,1.027199947769,1.07387187382
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Oaxaca<C1>,3.045769570243,3.073407834653,3.068125301961,3.078459206692,3.084689977933,3.09844510064,3.086866801296,3.0880661166,3.049028816995,3.013470907531,3.060186630482,3.05160196357,2.940418927165,3.21346409774,3.01750834682,3.002307733179,2.93414903775,2.79720203339,2.948582247766,2.995097948568,3.234727738582,3.128366025379,2.90826851386,2.622525997006,2.596029730544,2.595725545853,2.696294334127,2.612010958946,2.68984429487,2.78964370408,2.739586823349,2.794170704663,2.786083030276,2.839376441715,2.749882629882,2.670153814231,2.661412179715,2.606823817802,2.619066662959,2.574843802592
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Puebla<C1>,4.708076583603,4.607546975218,4.67907975643,4.669441906462,4.667477818437,4.632084314269,4.676264477629,4.667761348888,4.75465333581,4.802832039298,4.660668274235,4.620881505738,4.684406003982,4.585797138912,4.256127905177,4.345012541261,4.329849591093,4.08082859104,4.028604965368,4.487554113827,4.353268050005,4.379599860561,4.103064549276,4.209822830969,4.203322387424,4.413710283046,4.332102831795,4.383344612117,4.375534253535,4.1964600467,4.295429105928,4.21710616008,4.429852475204,4.341756831105,4.158718154516,4.449902771826,4.279814810857,4.154618950132,4.143482772507,4.11663907181
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Querétaro<C1>,1.047804459991,1.073072414069,1.080815593924,1.094624165482,1.107432156655,1.120643556367,1.131923150969,1.14421471075,1.161182974229,1.182016149121,1.185542936166,1.19708259604,1.229373274684,1.237725115645,1.381456108923,1.392648096462,1.257815041055,1.24159636925,1.402054014602,1.179258105383,1.26241582381,1.417251658664,1.514452385139,1.458859559831,1.383665770217,1.265502370927,1.276246932844,1.385280102988,1.340290364716,1.342864207527,1.448181678864,1.408027912524,1.53324175487,1.538666733638,1.616705157158,1.678948149719,1.590386003123,1.71152389669,1.667503292948,1.656567632307
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Quintana Roo<C1>,0.412804697826,0.406435698723,0.405001985526,0.401796924884,0.398982936216,0.395800640944,0.394059554362,0.391579400665,0.390107585053,0.387898568784,0.384361882892,0.381340082989,0.39833464948,0.497444139875,0.44399437513,0.357646906476,0.423652078453,0.357616326859,0.351662951739,0.420848786417,0.316912783412,0.294936027472,0.309560343898,0.340611645324,0.361466017472,0.399707354989,0.422373827712,0.327937599644,0.274963894059,0.333596473923,0.395487334022,0.42371786987,0.37810014047,0.387584834467,0.364642084462,0.36397726664,0.34851142563,0.365730479808,0.429144723176,0.354704073065
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,1.777380654725,1.796630723925,1.797172571539,1.805412626138,1.812151180741,1.821329532652,1.822813097429,1.828585331054,1.826690816543,1.828502903142,1.842319265609,1.8463472152,1.875560512911,2.082356681508,2.179504811156,1.682991047089,1.649425604993,1.598502219112,1.838408192045,1.710531430805,1.706882800891,1.810529105523,1.924537620648,2.046193509813,2.029439332527,2.128628663717,2.030443828036,2.010308069132,2.087896727263,1.973922577728,2.098783140011,1.934314744977,1.913928201206,2.251905012521,2.414337490766,2.350864507742,2.356638368956,2.391547492695,2.508627920004,2.428451347322
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Sinaloa<C1>,8.086423213322,8.162144356804,7.991228634825,7.934404079139,7.861923338438,7.84126501864,7.681856224185,7.6066481729,7.343268652964,7.134025785068,7.317740628948,7.31054003097,6.942310255372,6.924588714196,6.31502229306,6.557824167187,6.482921856357,6.790782459649,6.625988966303,6.196452576371,7.240299675316,7.268781261135,7.042586511897,6.600448911223,7.58701002747,7.461341360161,7.981553707591,8.305913815964,8.188112648056,7.858611085097,6.897222896761,6.511824887014,7.217730644786,7.123013740831,6.979844456611,7.771681070622,8.014275628101,7.426889424479,7.641967403085,8.110720650814
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Sonora<C1>,6.353100450422,6.44940077262,6.321142720723,6.295575048117,6.254758313996,6.259359158627,6.139290057398,6.09365227109,5.879329422214,5.712325321856,5.898384400843,5.919890544249,5.944973028316,5.637213850307,6.037794250371,5.94589540497,6.030367763743,5.735925648775,5.598924945495,5.424704363651,4.888911908192,5.236910224693,5.182367545741,5.514730603543,4.913193494396,5.681147335999,5.117802980971,5.558093294071,5.741385143667,5.887032066492,5.86607849947,5.92493548067,6.218856637759,5.860657098917,5.754289012032,6.186116386867,6.248535101833,6.594009617999,6.644856643189,6.841830796313
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Tabasco<C1>,1.887110535429,1.808422509567,1.824372870041,1.800919293679,1.784588925585,1.754697214484,1.766846117607,1.755775965545,1.79309412863,1.81392084774,1.747131908151,1.732185312528,1.768430383289,1.732601379607,1.968261909362,1.928930639362,1.776572934026,1.719284846829,1.540360942273,1.64778696327,1.741366495925,1.779851848799,1.904805715555,1.746927367632,1.914515272412,1.749171966904,1.772771624932,1.517249583205,1.492975770561,1.473700289287,1.46469032795,1.45413387772,1.540045947438,1.486533237855,1.417285848665,1.416974767918,1.388003674126,1.522992313093,1.535609451735,1.456299674771
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Tamaulipas<C1>,3.503054977231,3.501808405305,3.484553926515,3.473811914171,3.463440591848,3.455041533233,3.444025305232,3.43584330088,3.428284544565,3.424592727179,3.417483362106,3.414454745442,3.422648209423,3.915209083562,4.410251640129,3.942295992949,4.083700150979,3.345621047082,3.446782727762,3.278890798221,3.005766457147,2.594569655535,2.494216665697,3.290218350437,3.591411310619,3.380820422307,3.239128167085,3.417795065015,3.431592887119,3.413673077035,3.592400230781,3.319171930546,3.139890833949,2.813432906386,3.324058867517,2.964557226996,3.083934569677,2.801740617323,2.524115749619,2.542870447253
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Tlaxcala<C1>,0.746717860089,0.754675186605,0.749567200954,0.750012025765,0.749087911017,0.750542859597,0.744032616075,0.741677504926,0.728201425845,0.716726232339,0.725874536703,0.718067911047,0.680933419249,0.726520633758,0.731928209141,0.709429133002,0.689490623181,0.643966247189,0.586542425471,0.516108050061,0.68966781734,0.741815466513,0.573118423139,0.748436418672,0.607585579234,0.694794844759,0.690938746683,0.616502279764,0.736882260262,0.668995717942,0.729262355561,0.499603789171,0.712213262005,0.633366591722,0.634256320944,0.623355780185,0.588617909457,0.559785910799,0.552549414356,0.576727434848
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Veracruz de Ignacio de la Llave<C1>,9.217999171441,9.113303929427,9.109351650871,9.07063047252,9.039181964567,9.001559313079,8.989755016625,8.9651091476,8.950015422198,8.916700023738,8.886913589146,8.845348650488,8.628219665692,8.354726010764,8.715682055315,8.701611914771,8.636639863549,8.788599672276,8.514646734986,8.654683184841,9.496045157157,8.908398973445,9.118039083101,8.776838294979,8.281547253224,7.921634762246,7.856359219436,7.617976422369,7.569786100175,7.963173010788,7.625183075687,8.090134775132,7.804618078847,7.976143393837,7.448276563092,7.688386335623,7.2298784291,7.242918413304,7.323917270264,7.224614224516
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Yucatán<C1>,1.945549745883,1.932564948652,1.922315931422,1.912252337631,1.901664250313,1.89280761105,1.87821592004,1.866364235112,1.841577146548,1.816183307472,1.819642428637,1.803336793198,1.767185370967,2.012733543263,1.93124943274,1.889684118012,1.819118329247,1.758340826225,1.607117991557,1.649778040759,1.754801641739,1.573618846184,1.600793688006,1.615185254797,1.822408469682,1.780008294687,1.800427027357,1.79717638875,1.607029205953,1.722154518936,1.748672205012,1.852767728047,1.785643306228,1.701923085035,1.713727109554,1.69080554614,1.678662753757,1.595213064005,1.665447541293,1.686321441304
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Zacatecas<C1>,2.12719239937,2.147699238295,2.170059658123,2.187622593509,2.204474395452,2.216084986898,2.237003167286,2.250500565476,2.284950035944,2.318267883972,2.297225188645,2.30078213623,2.331919438763,2.256031266094,2.059604379041,2.168465811447,2.192926513697,1.980079645471,2.341993079449,1.99829195398,2.215996303674,2.191810181102,2.68185902777,2.575376036971,2.136404108664,1.821951062956,2.403691425803,2.050140220552,2.135055108316,2.1263774096,2.191425989556,1.861659875642,2.217792014247,2.394221883182,2.291188242751,2.171852237662,2.499740826996,2.379860896323,2.389968863847,2.131921036761
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Estados Unidos Mexicanos<C1>,60.17967245333,64.848637810355,63.383713844162,64.652173373592,65.563755496741,67.547848854776,66.647900776883,67.483505473614,65.198776595361,64.278718544021,68.946914091663,70.492445301505,68.92172686029,72.365980095932,72.448879934882,73.470653039126,76.353409697837,76.338875704492,78.679006392054,79.744186919881,80.437435404053,84.742825445534,83.974607157297,87.191831411502,89.247519978232,85.994085714805,91.393753238966,95.258719144798,95.216194271562,93.19843462227,95.522330806971,91.927252476889,97.770597183222,100,103.749579836844,105.896136444922,109.621063982773,113.320797438671,116.272069285616,115.910448929678
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Aguascalientes<C1>,36.872635939252,39.609933243092,40.164585802666,41.675879242862,43.049334755266,44.786915106855,45.506747621808,46.823222238696,47.087152575391,47.84951102057,50.391521880911,51.872956396618,52.276485113586,53.484595628191,50.398618704973,61.895968811384,64.220921382318,55.30237284238,58.932962244621,59.759989811381,58.150537391873,69.169099437783,70.075443640902,72.375185982177,71.335088651161,76.84300807415,79.121858795757,83.087951930845,90.30627472026,85.492564976513,89.63079735569,95.01837334741,99.730939594749,100,107.027079885207,110.136946698725,113.687518034323,119.300060598075,123.535434194974,124.553182031612
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Baja California<C1>,61.817095149279,67.334777015791,65.638573525526,67.147036244863,68.240360930486,70.587018323288,69.567908533966,70.578133689621,67.937761589881,66.884114550005,72.4213073541,74.369467773072,72.586815386973,69.462752548356,66.871281190265,81.484240105392,81.370269999081,89.276162549027,91.884535864974,91.324902662139,84.145723787034,83.289632922899,81.555838970669,78.041127251294,88.762665979588,91.212081917169,88.147694201345,83.589531616921,82.035186110864,93.201259728233,93.94661703118,92.965407960872,93.217040529936,100,99.332545421456,104.78601113019,97.597559800107,106.28224690129,110.092901537317,109.098703978743
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Baja California Sur<C1>,69.803817195778,76.306696872835,72.46015558686,73.256407632695,73.401544628765,75.435291697528,72.293228159599,72.221176587852,66.199701084061,62.455935347632,69.859645234814,71.658363151586,67.922391073028,65.811582223886,62.564065723334,70.479134999409,75.681931809205,79.928680077767,62.23845518037,65.662336326558,70.251687432965,75.65213564782,77.834200797498,91.418891084427,85.083946178165,97.747049676351,90.527020929948,88.889080343069,86.557981368386,81.723209566158,100.871564229549,97.026507449836,103.276729463049,100,123.593284517819,130.925976685829,140.705161681288,136.978944929589,143.560795037932,141.455287996866
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Campeche<C1>,50.689466480196,55.913412237701,55.992467091898,58.184670353413,59.937941815429,62.426892243794,62.393950654094,63.630078846489,62.228821013559,61.859319567652,65.584026107202,66.75479203389,65.817321025218,68.187577547925,74.15831509722,64.337678084268,80.769081936747,70.876385196327,80.841017637145,78.282115941497,86.019197405949,75.464196113587,60.360774901287,74.66876090508,86.822446319844,81.746365634778,95.745325791826,72.801905452677,82.388478579781,87.90187871244,105.150918618894,94.34572992163,99.588949485759,100,113.215158687675,121.67760006628,132.099817977873,131.896463194471,146.241111600053,142.431446517791
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Coahuila de Zaragoza<C1>,63.127318763017,66.657969380828,64.916895925613,65.471498717804,65.779503292476,66.910977447737,65.937773785405,66.286725986178,64.702324332045,64.305486785832,67.090234541668,68.099710410546,67.963708488496,70.092977504747,68.059064424416,76.548796826024,68.366933261101,70.025915398132,75.578142021449,74.142396086161,76.574752945552,76.030790503348,76.238658148555,85.071272246513,90.880013501405,101.768145642637,93.958143834306,97.237068355086,93.639159564679,101.693210732772,102.838085243758,99.194221603726,100.167779693024,100,108.581408329878,103.167830519359,95.899958690406,98.354772645659,103.344704657517,105.797844510929
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Colima<C1>,72.58738452007,78.726783843753,76.774059677632,78.441193389011,79.678009603167,82.323437212714,81.309279735237,82.560141381593,79.991645467837,79.287305679286,85.416795927825,87.974019132242,86.933816241656,91.177695853666,81.148484536502,80.943143954089,94.177145627268,93.458646770335,101.148907263102,103.233972127772,104.982332982652,97.918548765945,106.126876616333,101.541270275252,104.653833505265,101.334270604569,106.060899448569,110.599801318498,115.026589730425,94.59805404855,102.521995987734,108.99475841743,97.298322479942,100,101.752019939968,99.421773647178,104.418788424655,109.468507663738,114.766908325373,114.716862950445
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Chiapas<C1>,78.241006143442,80.464390931129,78.539791993749,78.575224190485,78.50984793618,79.223204930775,78.293995571361,78.552501368665,77.233749668064,76.948968200951,79.63603335017,80.83341052032,80.950428238537,83.373220230167,78.700223781282,79.526689398475,81.796420077192,82.689701381682,83.488682975619,96.343527279037,100.964251609421,97.563685040892,100.916909187857,105.624875674391,99.25676153188,90.218008144399,94.93499636146,97.771001905058,96.096402149271,96.411662045397,99.929357057757,100.177608700299,99.05738321288,100,95.516243255125,94.870005239729,97.532590399762,91.579913949829,92.875422899636,93.94800267359
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Chihuahua<C1>,61.555174181225,67.294724732453,64.747215534439,65.904261692215,66.555965500538,68.693756679439,66.787240156314,67.292503545488,63.236568084187,60.991414957892,67.148813003865,68.808843001905,65.867503966038,66.646536373052,63.014284600995,64.400555880361,71.017794557028,88.566558536859,78.114826783464,77.352726206608,68.264981768758,75.819485817532,70.994144237084,73.346291973825,76.43336421939,76.919917455611,84.950140017172,90.504961280283,84.278239542827,86.928276945968,93.488228224043,87.339879712598,88.486815521668,100,106.400063580189,112.119201182894,103.390808405631,119.059054392303,122.592544021214,116.032853655363
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Ciudad de México<C1>,88.002508728284,94.666778165702,91.64434595363,93.102753329292,94.116363180231,96.976062550959,95.402337298518,96.797775594255,93.545125750005,92.959672192838,101.84776200531,107.125373695984,110.440156377396,122.040265088955,117.309556164154,129.765893838981,118.04578429118,129.544707628625,119.64392783225,117.113958982293,118.623042669287,127.69510588924,119.985700248782,126.603056467292,114.083415215437,125.484916271194,109.68084795016,108.166663182322,101.933142391236,109.754186440324,108.375556624088,114.388811071854,112.263583718353,100,101.662450609412,99.339535467146,102.242217715803,95.603035561223,100.145088119081,103.318044028181
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Durango<C1>,56.538157407563,60.706935151584,59.334762779228,60.415443012606,61.234479893533,62.963327988194,62.39738117432,63.287039805736,62.013923940614,62.041710157385,65.706811556876,67.358361128853,67.601855993825,70.298139673715,71.690087199389,72.965722801788,78.520956745308,66.88059980379,74.054621418777,68.578695408683,72.921414763375,78.508352743018,77.865325358418,92.985412900683,95.968606412519,84.176002054064,94.96632509342,92.76861980859,93.191170181408,95.97664405548,92.646609238984,85.5923548832,96.501222524431,100,102.548815258338,100.036461767904,106.029896098049,106.280147473737,103.871353059049,102.137375119508
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Guanajuato<C1>,57.39924033435,62.77349471425,61.65597650821,63.473694102129,64.942483971143,67.583872463905,67.19192007537,68.680822719711,66.887748380332,66.585639861275,72.293771416352,74.872043740011,75.975281365093,86.270788997206,84.125562422836,82.829249811772,84.969150414335,78.045769921336,83.414851472387,75.657986169234,77.473793730132,90.064659084417,91.725698669022,92.60148071375,99.112421693432,88.815203964939,86.389542854228,93.553519444285,95.738405791152,96.346102577622,93.850846499835,94.456139792637,93.062696259615,100,101.134159740954,98.201378482317,100.844106975972,106.876408144194,111.79696799912,113.122450089965
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Guerrero<C1>,75.783427655136,81.247701240829,79.807333193977,81.391571404072,82.499270028081,84.795918713037,83.658068975456,84.479382379206,81.431684379645,79.824574173891,84.991804811964,85.813447836147,80.423357160313,81.265390870778,78.243137737484,87.430043785497,88.359939653824,77.636224113694,88.935401994552,97.051893152071,96.283547920814,90.725891034993,87.417289305932,100.558395327154,95.731104073715,99.044256395987,105.192483225753,105.998057253788,109.996554550854,106.293809188041,113.357547616647,112.447071885547,108.293186022299,100,111.531908219388,104.821605300956,116.333360893264,120.324771351003,119.923467628939,115.506096009459
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Hidalgo<C1>,69.817332133087,75.731374474449,73.779246903269,75.306489490282,76.313040243918,78.703403393142,77.194310144939,77.950672636529,74.313457379956,72.343283166843,78.095157804953,78.765114879526,73.165483692016,74.105794960646,77.678068447281,77.759563086411,83.839050094976,77.204402447024,71.389938731044,76.278422060633,85.32540065319,87.985511151294,85.806927632499,93.668102742436,93.601237740094,92.693117274044,102.231715147995,99.59511289841,101.759374871045,94.270298551022,96.199646087893,84.409848667751,97.16226125077,100,100.305429845243,98.420344661919,98.461423412311,97.47235913583,96.857830366047,92.267093288162
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Jalisco<C1>,46.501608221313,50.186173206108,49.708358249885,51.051102258504,52.143514189964,53.921099333674,53.808922002045,54.815348014965,53.901698480256,53.924072704537,57.206096513322,58.617382896729,58.534947972882,61.350194312135,62.011378737107,60.859770801996,64.203490751312,63.12507923842,73.364416802708,71.191401171529,69.135822380533,77.01148843344,80.144647098198,78.756787536715,84.784086908864,81.239254696147,87.128500232955,92.340714965727,92.458920811131,88.451378853327,97.086103513705,91.695282968955,100.065431557291,100,106.171047673748,108.409637528346,110.591293159352,117.273697987606,121.668416675492,123.522914520042
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|México<C1>,43.300853836537,48.213292735888,45.661494719365,46.555282936473,47.150031420751,49.115054207075,47.859369683869,48.751590380327,46.38191615734,45.826461195524,51.220746899474,53.410141175331,52.695562771063,56.786686162872,58.453749398866,60.590782456068,68.283364928253,73.52534489976,75.172060511924,88.635359728907,87.230449249409,101.168124427378,93.610861189817,98.034645622769,102.199377171795,89.51211120715,97.432793054517,112.02644045602,103.420867638757,88.321152224141,96.090648714402,81.597674321861,98.575510584683,100,104.630581604422,107.446748007591,114.574400056592,113.447578793536,101.509733398901,99.531452000408
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Michoacán de Ocampo<C1>,45.992533188785,49.322710858203,50.135514987937,52.006982775821,53.671406434919,55.726786427109,56.509513490811,57.955739316009,57.999289349646,58.541994243525,61.407527779744,62.822925371014,62.788235071847,64.918954421838,67.533984846288,69.746070601537,71.08697358274,86.02447578155,81.921136425469,90.792522849478,81.127316357091,83.542364136807,80.227718191448,82.966233536177,78.174326138536,76.339013047837,87.187468314056,91.185234436845,97.877427154355,90.960271033517,85.79947949882,96.382332419817,95.630226196887,100,110.92084306532,108.296828976345,126.296382372887,135.067413271913,140.105807435808,140.228096051662
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Morelos<C1>,67.351226606887,72.899193798736,70.657850587907,71.863189508155,72.566023167553,74.632599170153,72.891234823456,73.377211175062,69.622027933692,67.526406625038,72.829792194788,73.164894776402,66.932472222846,72.042183889977,74.848729932484,72.423834918303,72.027306220418,65.558772904346,60.900427605029,72.302683462636,73.897500287316,80.348150677603,79.613382042702,84.428760236035,86.453691973786,94.080173631155,94.528997089855,98.807078402181,86.350423443905,92.710255651533,96.149886989156,88.341124982992,86.248855690899,100,93.99939498578,88.911132922153,96.662052002161,100.031703801946,108.287043580839,107.881664238244
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Nayarit<C1>,57.537259026425,63.776996885217,63.202825555106,65.722496698696,67.853487456062,71.245674230147,71.32482161007,73.43285009143,71.826406210546,71.773908293806,78.646278471124,82.024530220568,83.84513610425,94.484527418305,90.200905929175,81.433639403774,87.518070395778,86.36437495693,87.246744277295,95.13923200214,100.168212021909,103.700918770758,99.571561564456,80.54045009621,92.170130884973,90.420407996161,89.91233903203,97.768298174944,105.021084353434,93.75632066526,96.550420250337,107.86227821887,106.159090175121,100,91.328829201098,91.288142997765,104.100228427603,106.535310411574,105.549203987146,108.741456215161
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Nuevo León<C1>,67.090341541775,72.245238312554,71.709329877147,73.657012467826,75.331812124642,77.90632518574,78.166926489111,79.872306091528,79.397849619394,80.173198736788,84.487307643161,86.472638323506,84.619952173199,77.046143735967,93.3290885526,102.713729212683,105.416403497563,100.720731640532,116.101772512367,98.932023876892,91.939059162848,106.56700680893,112.270633978934,112.879808692795,107.840543254048,100.123619503112,99.495956627298,109.923630455815,100.599390299556,105.306379949252,112.816910972783,99.153443712236,100.833748927548,100,100.015377594421,92.784067468648,89.250039247184,88.761198225662,89.110969131633,92.870082692905
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Oaxaca<C1>,64.55410857561,70.193690623316,68.490099910826,70.096051876203,71.228265659011,73.711008610188,72.457173787043,73.394116969068,70.012889362423,68.219925142708,74.308718497648,75.761312004465,71.374386000903,81.90019312674,76.994052887609,77.686602783738,78.901930826215,75.204983464006,81.705094862068,84.117641868465,91.637445355666,93.367886034268,86.012091377294,80.532768126036,81.59862561262,78.614811971652,86.788231180759,87.630796214892,90.201754574628,91.56602927122,92.165207462347,90.463677889746,95.935501073447,100,100.479514889013,99.584883668989,102.75031889074,104.039517083885,107.250414571749,105.111564883581
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Puebla<C1>,65.25711082128,68.818489061744,68.308167378443,69.531661822185,70.482384522819,72.064683333091,71.782742109998,72.550562085967,71.399111624354,71.104831725391,74.011214265006,75.024293036023,74.360993410823,76.433507768339,71.020029813883,73.525745749434,76.144010965869,71.751108756479,73.004234956339,82.422016705855,80.650697676159,85.481449317007,79.358021895222,84.542312439166,86.40191363531,87.41921649814,91.19053706059,96.171160560886,95.956944557961,90.079551324812,94.503081580918,89.288045779598,99.754394081078,100,99.375731524118,108.533833059474,108.057146327094,108.436458050779,110.962298154793,109.90055441994
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Querétaro<C1>,40.98127802394,45.225702748305,44.523030768072,45.994255792038,47.188523388986,49.196528338907,49.029656782429,50.183459489824,49.20344845834,49.379428113189,53.123607071548,54.843116821793,55.06749915025,58.212210041907,65.046540347349,66.498327977025,62.416678709031,61.600130057539,71.6933786669,61.117184590115,65.995767024003,78.055830607688,82.653079656681,82.669387732257,80.256975582155,70.727284199129,75.806537375769,85.762566631591,82.940213729924,81.338498659736,89.90490687351,84.122269351402,97.425880941381,100,109.011572882087,115.550767726191,113.305761406494,126.051501971216,126.007831438103,124.792129280043
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Quintana Roo<C1>,64.095519982143,68.002664386754,66.232028898193,67.022860902952,67.491855591854,68.979690363515,67.761273774829,68.179010833793,65.623148854682,64.33074957845,68.373587827045,69.356673819168,70.833297562409,92.877815445262,82.993172887693,67.795613861881,83.458582067506,70.436265555933,71.386930465869,86.588125500898,65.770508228238,64.485784971465,67.069725021753,76.624652243493,83.23325049629,88.683729313254,99.597109978674,80.59891131824,67.549122737026,80.216423348633,97.469943586307,100.497274760592,95.378026283297,100,97.60821293682,99.446064095773,98.569886874663,106.931092070318,128.739673355072,106.077185405665
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|San Luis Potosí<C1>,47.49853347786,51.737997138837,50.584492405158,51.833380833962,52.760412307191,54.632362955907,53.948397368787,54.797759013364,52.887668793461,52.19306445631,56.406565742825,57.797078185513,57.40334013292,66.9174682452,70.119601627485,54.90926597753,55.92565773594,54.188725341285,64.231896589264,60.573131367442,60.969390038914,68.133136655526,71.766921675071,79.226858393631,80.430758121325,81.286499539205,82.405732547909,85.0388318722,88.281512451292,81.693718556909,89.027137591284,78.962584541775,83.096712408946,100,111.233155421099,110.549720033123,114.719406010077,120.347913201359,129.527381352514,124.997672773431
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Sinaloa<C1>,68.319157873749,74.308988078468,71.109472406251,72.016773630537,72.365046348385,74.359056935856,71.876822092443,72.065463059441,67.214826449074,64.378092224577,70.831764874601,72.348287116663,67.173253991831,70.350088782161,64.23071870175,67.640979171097,69.492100752247,72.778281354664,73.188996568273,69.371068268163,81.761900036885,86.477028407681,83.026434768435,80.795187212489,95.061143167557,90.078617256491,102.409482356272,111.078082989001,109.453800453249,102.823085576528,92.494389476906,84.039451874474,99.070682877278,100,101.664261231,115.539718018988,123.337319478632,118.155188617198,124.743176933164,131.983077105408
Valores constantes|Índice de volumen físico base 2013=100|B.1bV---Valor agregado bruto|Sonora<C1>,65.236286258788,71.363133474366,68.36392141974,69.449995559813,69.972605096761,72.143146960913,69.81653894435,70.166366919239,65.406502898846,62.651840126141,69.390751873153,71.204909848502,69.913287935773,69.60695676313,74.638632380918,74.539221614972,78.564422507979,74.714167329967,75.165266307201,73.812310029202,67.100246469634,75.723687899623,74.255714240437,82.045315559047,74.819312433249,83.360118622299,79.809348145446,90.340867780575,93.27842151494,93.617859551885,95.610693734253,92.935490107667,103.746272305011,100,101.866575228979,111.776856060886,116.876154778481,127.500793105276,131.830137639793,135.315829900385
